site_id,sensor_id,datetime_local,species_common,species_scientific,confidence,start_time_sec,end_time_sec,file_name,date,hour,minute,call_duration
1,7899,2025-02-04 05:30:00,Cattle Egret,Bubulcus ibis,0.6956249475479126,408.0,411.0,1_S7899_20250204_053000(UTC+7).wav,2025-02-04,5,30,3.0
1,7899,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.4124658703804016,27.0,30.0,1_S7899_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
3,7901,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.40953633189201355,33.0,36.0,3_S7901_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
3,7901,2025-02-04 05:45:00,Black-collared Starling,Gracupica nigricollis,0.25699925422668457,33.0,36.0,3_S7901_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
3,7901,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8843557834625244,36.0,39.0,3_S7901_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
3,7901,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5277526378631592,39.0,42.0,3_S7901_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
1,7899,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.982833206653595,42.0,45.0,1_S7899_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
3,7901,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9268433451652527,42.0,45.0,3_S7901_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
1,7899,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.47835803031921387,45.0,48.0,1_S7899_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
3,7901,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9449180364608765,45.0,48.0,3_S7901_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
3,7901,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9909267425537109,48.0,51.0,3_S7901_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
3,7901,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9725958108901978,51.0,54.0,3_S7901_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
3,7901,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9485566020011902,54.0,57.0,3_S7901_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
1,7899,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.37665483355522156,57.0,60.0,1_S7899_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
3,7901,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9633142352104187,57.0,60.0,3_S7901_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
3,7901,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9759489297866821,60.0,63.0,3_S7901_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
1,7899,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.27728697657585144,99.0,102.0,1_S7899_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
1,7899,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.2534954845905304,123.0,126.0,1_S7899_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
1,7899,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8605761528015137,126.0,129.0,1_S7899_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
1,7899,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8316217660903931,138.0,141.0,1_S7899_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
1,7899,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.939476490020752,147.0,150.0,1_S7899_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
3,7901,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7764837145805359,147.0,150.0,3_S7901_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
3,7901,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.35631707310676575,171.0,174.0,3_S7901_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
1,7899,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6007934808731079,345.0,348.0,1_S7899_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
3,7901,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.4766441285610199,345.0,348.0,3_S7901_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
3,7901,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3940846920013428,360.0,363.0,3_S7901_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
1,7899,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.413675993680954,390.0,393.0,1_S7899_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
3,7901,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7141296863555908,393.0,396.0,3_S7901_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
1,7899,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.36870649456977844,441.0,444.0,1_S7899_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
3,7901,2025-02-04 05:45:00,Hooded Pitta,Pitta sordida,0.27620911598205566,513.0,516.0,3_S7901_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
1,7899,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8419987559318542,531.0,534.0,1_S7899_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
3,7901,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6137826442718506,531.0,534.0,3_S7901_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
3,7901,2025-02-04 05:45:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8265642523765564,534.0,537.0,3_S7901_20250204_054500(UTC+7).wav,2025-02-04,5,45,3.0
3,7901,2025-02-04 06:00:00,Malaysian Plover,Charadrius peronii,0.26039445400238037,30.0,33.0,3_S7901_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
1,7899,2025-02-04 06:00:00,Common Greenshank,Tringa nebularia,0.4595474302768707,48.0,51.0,1_S7899_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
1,7899,2025-02-04 06:00:00,Common Greenshank,Tringa nebularia,0.8978739976882935,54.0,57.0,1_S7899_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
3,7901,2025-02-04 06:00:00,Common Greenshank,Tringa nebularia,0.9036744832992554,57.0,60.0,3_S7901_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
1,7899,2025-02-04 06:00:00,Common Greenshank,Tringa nebularia,0.5197559595108032,60.0,63.0,1_S7899_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
1,7899,2025-02-04 06:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.46749892830848694,60.0,63.0,1_S7899_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
3,7901,2025-02-04 06:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6228552460670471,60.0,63.0,3_S7901_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
3,7901,2025-02-04 06:00:00,Common Greenshank,Tringa nebularia,0.31361767649650574,60.0,63.0,3_S7901_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
1,7899,2025-02-04 06:00:00,Common Greenshank,Tringa nebularia,0.6983073949813843,63.0,66.0,1_S7899_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
1,7899,2025-02-04 06:00:00,Common Greenshank,Tringa nebularia,0.4310457110404968,69.0,72.0,1_S7899_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
1,7899,2025-02-04 06:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5878550410270691,120.0,123.0,1_S7899_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
3,7901,2025-02-04 06:00:00,Common Myna,Acridotheres tristis,0.25739166140556335,252.0,255.0,3_S7901_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
1,7899,2025-02-04 06:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8737887740135193,285.0,288.0,1_S7899_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
3,7901,2025-02-04 06:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9200944900512695,285.0,288.0,3_S7901_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
3,7901,2025-02-04 06:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9593510627746582,294.0,297.0,3_S7901_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
3,7901,2025-02-04 06:00:00,Common Myna,Acridotheres tristis,0.26737892627716064,303.0,306.0,3_S7901_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
1,7899,2025-02-04 06:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.49466651678085327,357.0,360.0,1_S7899_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
3,7901,2025-02-04 06:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5565815567970276,357.0,360.0,3_S7901_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
3,7901,2025-02-04 06:00:00,Gray Heron,Ardea cinerea,0.25445809960365295,357.0,360.0,3_S7901_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
1,7899,2025-02-04 06:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8329974412918091,360.0,363.0,1_S7899_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
1,7899,2025-02-04 06:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7442339658737183,366.0,369.0,1_S7899_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
1,7899,2025-02-04 06:00:00,Asian Palm-Swift,Cypsiurus balasiensis,0.9802929759025574,369.0,372.0,1_S7899_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
3,7901,2025-02-04 06:00:00,Asian Palm-Swift,Cypsiurus balasiensis,0.8403374552726746,369.0,372.0,3_S7901_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
3,7901,2025-02-04 06:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.31578919291496277,369.0,372.0,3_S7901_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
3,7901,2025-02-04 06:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8051153421401978,372.0,375.0,3_S7901_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
1,7899,2025-02-04 06:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.44647613167762756,378.0,381.0,1_S7899_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
3,7901,2025-02-04 06:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8661779761314392,393.0,396.0,3_S7901_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
3,7901,2025-02-04 06:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.33006551861763,420.0,423.0,3_S7901_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
3,7901,2025-02-04 06:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.2800902724266052,447.0,450.0,3_S7901_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
1,7899,2025-02-04 06:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.4451017379760742,510.0,513.0,1_S7899_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
3,7901,2025-02-04 06:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5213374495506287,510.0,513.0,3_S7901_20250204_060000(UTC+7).wav,2025-02-04,6,0,3.0
3,7901,2025-02-04 06:19:10,Olive-backed Sunbird,Cinnyris jugularis,0.4723069667816162,105.0,108.0,3_S7901_20250204_061910(UTC+7).wav,2025-02-04,6,19,3.0
3,7901,2025-02-04 06:19:10,Rock Pigeon,Columba livia,0.28415608406066895,240.0,243.0,3_S7901_20250204_061910(UTC+7).wav,2025-02-04,6,19,3.0
3,7901,2025-02-04 06:30:00,Wood Sandpiper,Tringa glareola,0.27485862374305725,144.0,147.0,3_S7901_20250204_063000(UTC+7).wav,2025-02-04,6,30,3.0
1,7899,2025-02-04 06:30:11,Thick-billed Warbler,Arundinax aedon,0.4085462689399719,495.0,498.0,1_S7899_20250204_063011(UTC+7).wav,2025-02-04,6,30,3.0
1,7899,2025-02-04 06:30:11,Thick-billed Warbler,Arundinax aedon,0.39253345131874084,504.0,507.0,1_S7899_20250204_063011(UTC+7).wav,2025-02-04,6,30,3.0
1,7899,2025-02-04 06:30:11,Thick-billed Warbler,Arundinax aedon,0.3810245394706726,531.0,534.0,1_S7899_20250204_063011(UTC+7).wav,2025-02-04,6,30,3.0
1,7899,2025-02-04 06:30:11,Thick-billed Warbler,Arundinax aedon,0.36737558245658875,537.0,540.0,1_S7899_20250204_063011(UTC+7).wav,2025-02-04,6,30,3.0
1,7899,2025-02-04 06:30:11,Thick-billed Warbler,Arundinax aedon,0.45344629883766174,546.0,549.0,1_S7899_20250204_063011(UTC+7).wav,2025-02-04,6,30,3.0
1,7899,2025-02-04 06:30:11,Thick-billed Warbler,Arundinax aedon,0.2667415142059326,570.0,573.0,1_S7899_20250204_063011(UTC+7).wav,2025-02-04,6,30,3.0
3,7901,2025-02-04 06:45:00,Asian Pied Starling,Gracupica contra,0.26082515716552734,309.0,312.0,3_S7901_20250204_064500(UTC+7).wav,2025-02-04,6,45,3.0
3,7901,2025-02-04 06:45:00,Black-collared Starling,Gracupica nigricollis,0.2642119228839874,315.0,318.0,3_S7901_20250204_064500(UTC+7).wav,2025-02-04,6,45,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9748961329460144,6.0,9.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9615579843521118,51.0,54.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.4946873188018799,51.0,54.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7652782201766968,54.0,57.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7682244181632996,60.0,63.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8775623440742493,81.0,84.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8739241361618042,84.0,87.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.4728142023086548,105.0,108.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.4711180329322815,114.0,117.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.46947020292282104,117.0,120.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8161849975585938,120.0,123.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.40933409333229065,126.0,129.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.43063291907310486,129.0,132.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7144303917884827,129.0,132.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8339146971702576,132.0,135.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Hooded Pitta,Pitta sordida,0.5754808187484741,132.0,135.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5376073718070984,138.0,141.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6355467438697815,138.0,141.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9649209976196289,141.0,144.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.44490012526512146,144.0,147.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7049004435539246,156.0,159.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9556308388710022,159.0,162.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9680339097976685,159.0,162.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.2516300678253174,171.0,174.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5463571548461914,171.0,174.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7470775842666626,180.0,183.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5716665983200073,180.0,183.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.42108023166656494,189.0,192.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.4926217198371887,195.0,198.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7319272756576538,324.0,327.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.257832795381546,333.0,336.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5300697684288025,333.0,336.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9693233966827393,342.0,345.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.32491523027420044,345.0,348.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9020563364028931,348.0,351.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.37215858697891235,354.0,357.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.5149562358856201,357.0,360.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.4094461500644684,360.0,363.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.40113112330436707,384.0,387.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.49600234627723694,387.0,390.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.27059540152549744,396.0,399.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7520018815994263,417.0,420.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Hooded Pitta,Pitta sordida,0.3669590353965759,417.0,420.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8212292790412903,429.0,432.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8901656866073608,438.0,441.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3300834894180298,459.0,462.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7796778082847595,474.0,477.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.796790599822998,486.0,489.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.4923328757286072,507.0,510.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.274629682302475,513.0,516.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6813692450523376,522.0,525.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Hooded Pitta,Pitta sordida,0.561742901802063,525.0,528.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8218120336532593,549.0,552.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7794215083122253,552.0,555.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9680398106575012,552.0,555.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Hooded Pitta,Pitta sordida,0.2810896039009094,552.0,555.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6307539939880371,555.0,558.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.35386884212493896,573.0,576.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.7178959250450134,576.0,579.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.6051763296127319,579.0,582.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3541445732116699,588.0,591.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.43237340450286865,588.0,591.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.851585865020752,591.0,594.0,1_S7899_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
3,7901,2025-02-04 07:00:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.31542494893074036,594.0,597.0,3_S7901_20250204_070000(UTC+7).wav,2025-02-04,7,0,3.0
1,7899,2025-02-04 07:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8115694522857666,0.0,3.0,1_S7899_20250204_071500(UTC+7).wav,2025-02-04,7,15,3.0
1,7899,2025-02-04 07:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.9887462258338928,3.0,6.0,1_S7899_20250204_071500(UTC+7).wav,2025-02-04,7,15,3.0
3,7901,2025-02-04 07:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8996105194091797,3.0,6.0,3_S7901_20250204_071500(UTC+7).wav,2025-02-04,7,15,3.0
1,7899,2025-02-04 07:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.4297536015510559,24.0,27.0,1_S7899_20250204_071500(UTC+7).wav,2025-02-04,7,15,3.0
3,7901,2025-02-04 07:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.3055294156074524,33.0,36.0,3_S7901_20250204_071500(UTC+7).wav,2025-02-04,7,15,3.0
3,7901,2025-02-04 07:15:00,Black-crowned Night-Heron,Nycticorax nycticorax,0.8908113837242126,42.0,45.0,3_S7901_20250204_071500(UTC+7).wav,2025-02-04,7,15,3.0
